epoch,accuracy,loss,lr,precision,recall,top_3_accuracy,val_accuracy,val_loss,val_precision,val_recall,val_top_3_accuracy
7,0.1380208283662796,3.0918328762054443,0.000100000005,0.3046875,0.0301204826682806,3.356890916824341,0.048192769289016724
8,0.1119791641831398,3.0902817249298096,0.000100000005,0.2317708283662796,0.0301204826682806,3.3608689308166504,0.048192769289016724
9,0.1302083283662796,3.0807390213012695,0.000100000005,0.3098958432674408,0.0301204826682806,3.3641176223754883,0.048192769289016724
10,0.1015625,3.0878655910491943,0.000100000005,0.2760416567325592,0.0301204826682806,3.3674607276916504,0.04216867312788963
11,0.1145833358168602,3.0461225509643555,0.000100000005,0.2994791567325592,0.0301204826682806,3.3682665824890137,0.04216867312788963
12,0.1484375,3.043174982070923,2.0000001e-05,0.3463541567325592,0.0301204826682806,3.3684961795806885,0.048192769289016724
13,0.1458333283662796,3.0606536865234375,2.0000001e-05,0.3046875,0.0301204826682806,3.368088722229004,0.05421686917543411
14,0.1458333283662796,3.057878255844116,2.0000001e-05,0.3125,0.0301204826682806,3.3659186363220215,0.05421686917543411
15,0.109375,3.065976858139038,2.0000001e-05,0.2942708432674408,0.0301204826682806,3.3626959323883057,0.07228915393352509
16,0.1119791641831398,3.0700809955596924,2.0000001e-05,0.2734375,0.0301204826682806,3.3583450317382812,0.07228915393352509
